latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.685411,104.11556,502.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),dew_point_2m (°C),precipitation (mm),rain (mm),snowfall (cm),relative_humidity_2m (%),wind_speed_10m (km/h),wind_direction_10m (°),boundary_layer_height (m),pressure_msl (hPa),wind_gusts_10m (km/h),cloud_cover (%)
2014-05-02T01:00,20.0,10.1,0.00,0.00,0.00,53,6.3,301,65.00,1017.2,24.5,100
2014-05-02T02:00,19.7,10.4,0.00,0.00,0.00,55,8.1,291,90.00,1017.0,22.0,100
2014-05-02T03:00,18.9,12.1,0.00,0.00,0.00,65,8.8,282,105.00,1017.0,14.8,100
2014-05-02T04:00,18.4,12.5,0.00,0.00,0.00,69,7.6,273,95.00,1016.8,13.7,100
2014-05-02T05:00,18.0,12.9,0.00,0.00,0.00,72,6.5,276,85.00,1017.3,11.9,100
2014-05-02T06:00,17.6,13.2,0.00,0.00,0.00,75,6.5,289,85.00,1017.6,10.4,100
2014-05-02T07:00,17.4,14.0,0.00,0.00,0.00,81,7.9,321,105.00,1018.2,9.7,100
2014-05-02T08:00,17.8,14.4,0.00,0.00,0.00,81,9.9,327,150.00,1019.2,10.4,100
2014-05-02T09:00,19.5,12.9,0.00,0.00,0.00,65,10.5,322,310.00,1019.8,12.2,100
2014-05-02T10:00,20.4,11.1,0.00,0.00,0.00,55,10.5,329,980.00,1020.2,14.0,100
2014-05-02T11:00,21.2,7.7,0.00,0.00,0.00,42,11.9,357,1190.00,1020.1,18.0,99
2014-05-02T12:00,22.1,5.0,0.00,0.00,0.00,33,12.7,15,1290.00,1020.0,23.0,94
2014-05-02T13:00,23.0,4.4,0.00,0.00,0.00,30,11.9,25,1500.00,1019.3,26.3,93
2014-05-02T14:00,23.6,4.5,0.00,0.00,0.00,29,10.9,27,1690.00,1018.6,26.6,97
2014-05-02T15:00,23.4,5.6,0.00,0.00,0.00,32,10.0,30,1785.00,1017.6,25.2,100
2014-05-02T16:00,22.9,6.0,0.00,0.00,0.00,34,8.2,29,1805.00,1016.9,24.1,99
2014-05-02T17:00,22.5,6.6,0.00,0.00,0.00,36,7.1,24,1705.00,1016.4,20.2,99
2014-05-02T18:00,22.0,7.2,0.00,0.00,0.00,38,8.0,5,1565.00,1016.9,17.3,100
2014-05-02T19:00,21.0,8.6,0.00,0.00,0.00,45,4.7,9,215.00,1018.4,13.0,100
2014-05-02T20:00,19.5,10.1,0.00,0.00,0.00,55,4.7,356,80.00,1018.3,7.9,100
2014-05-02T21:00,18.2,11.1,0.00,0.00,0.00,63,5.1,356,50.00,1019.2,7.2,100
2014-05-02T22:00,17.7,11.4,0.00,0.00,0.00,66,2.1,329,20.00,1019.7,7.2,100
2014-05-02T23:00,17.4,12.1,0.00,0.00,0.00,71,2.7,247,25.00,1019.7,7.6,100
2014-05-03T00:00,18.0,10.8,0.00,0.00,0.00,63,4.6,231,55.00,1019.2,5.8,100
2014-05-03T01:00,16.8,12.6,0.00,0.00,0.00,77,4.2,200,90.00,1018.2,5.4,100
2014-05-03T02:00,16.7,12.0,0.00,0.00,0.00,74,7.4,194,160.00,1017.6,9.0,100
2014-05-03T03:00,15.8,10.7,0.00,0.00,0.00,72,9.0,196,185.00,1016.7,15.1,100
2014-05-03T04:00,15.4,10.6,0.00,0.00,0.00,73,9.7,202,185.00,1016.1,17.3,100
2014-05-03T05:00,15.1,10.5,0.00,0.00,0.00,74,8.9,207,175.00,1015.9,17.3,100
2014-05-03T06:00,14.9,10.6,0.00,0.00,0.00,75,8.0,188,170.00,1015.8,16.2,100
2014-05-03T07:00,15.0,10.8,0.00,0.00,0.00,76,6.1,183,145.00,1015.8,11.9,100
2014-05-03T08:00,15.3,10.6,0.00,0.00,0.00,74,4.3,222,180.00,1016.2,10.4,100
2014-05-03T09:00,15.6,10.1,0.00,0.00,0.00,70,3.6,233,255.00,1016.8,11.5,100
2014-05-03T10:00,16.1,9.7,0.00,0.00,0.00,66,2.1,239,420.00,1016.6,11.5,100
2014-05-03T11:00,17.0,9.4,0.00,0.00,0.00,61,1.3,56,640.00,1016.3,14.4,100
2014-05-03T12:00,17.6,9.9,0.00,0.00,0.00,61,5.2,65,745.00,1015.8,19.1,99
2014-05-03T13:00,18.5,10.9,0.00,0.00,0.00,61,10.3,54,790.00,1015.5,24.1,95
2014-05-03T14:00,19.1,11.5,0.00,0.00,0.00,61,14.8,47,970.00,1014.9,28.4,99
2014-05-03T15:00,18.5,11.9,0.00,0.00,0.00,65,15.8,45,1055.00,1014.0,31.0,100
2014-05-03T16:00,18.4,12.2,0.00,0.00,0.00,67,15.5,42,1010.00,1014.6,30.6,100
2014-05-03T17:00,18.3,12.2,0.00,0.00,0.00,68,14.5,42,910.00,1014.3,29.2,100
2014-05-03T18:00,18.0,12.4,0.00,0.00,0.00,70,14.7,36,1085.00,1015.1,28.1,100
2014-05-03T19:00,17.9,12.2,0.00,0.00,0.00,70,10.9,27,915.00,1015.4,23.8,100
2014-05-03T20:00,17.4,12.4,0.00,0.00,0.00,73,7.3,20,590.00,1016.5,21.6,100
2014-05-03T21:00,17.0,12.6,0.00,0.00,0.00,76,5.3,28,360.00,1017.4,12.2,98
2014-05-03T22:00,16.6,12.9,0.00,0.00,0.00,78,5.1,39,175.00,1018.4,6.1,100
2014-05-03T23:00,16.4,13.1,0.00,0.00,0.00,81,2.9,60,35.00,1018.8,5.8,100
2014-05-04T00:00,15.1,13.1,0.00,0.00,0.00,88,2.6,236,40.00,1019.2,4.7,100
2014-05-04T01:00,14.6,12.8,0.00,0.00,0.00,89,4.5,256,55.00,1018.9,7.6,100
2014-05-04T02:00,14.3,12.8,0.00,0.00,0.00,90,4.7,266,50.00,1018.2,8.6,100
2014-05-04T03:00,14.7,12.4,0.00,0.00,0.00,86,4.9,253,40.00,1017.8,5.4,100
2014-05-04T04:00,14.4,12.4,0.00,0.00,0.00,88,5.8,270,45.00,1017.1,5.8,100
2014-05-04T05:00,14.1,12.4,0.00,0.00,0.00,90,5.6,297,70.00,1017.4,9.4,100
2014-05-04T06:00,14.2,12.2,0.00,0.00,0.00,87,7.9,270,95.00,1017.5,14.4,100
2014-05-04T07:00,14.9,11.8,0.00,0.00,0.00,82,11.6,265,125.00,1018.4,19.8,100
2014-05-04T08:00,16.2,11.1,0.00,0.00,0.00,72,13.4,265,140.00,1019.1,24.1,100
2014-05-04T09:00,18.3,11.1,0.00,0.00,0.00,63,14.1,264,220.00,1019.3,25.9,100
2014-05-04T10:00,21.4,9.2,0.00,0.00,0.00,46,14.9,263,470.00,1019.7,29.2,94
2014-05-04T11:00,23.8,6.9,0.00,0.00,0.00,34,16.7,256,830.00,1019.6,32.4,81
2014-05-04T12:00,25.4,6.2,0.00,0.00,0.00,29,16.5,254,1155.00,1019.3,32.4,74
2014-05-04T13:00,26.0,6.3,0.00,0.00,0.00,28,14.6,254,1525.00,1018.8,29.2,70
2014-05-04T14:00,26.5,6.3,0.00,0.00,0.00,28,11.7,259,1940.00,1017.8,22.3,55
2014-05-04T15:00,25.5,6.5,0.00,0.00,0.00,30,10.5,266,2245.00,1016.9,26.3,33
2014-05-04T16:00,25.6,6.2,0.00,0.00,0.00,29,10.8,266,2415.00,1016.7,24.5,40
2014-05-04T17:00,25.2,5.6,0.00,0.00,0.00,28,11.9,267,2245.00,1016.1,24.5,90
2014-05-04T18:00,24.6,5.3,0.00,0.00,0.00,29,8.7,263,2495.00,1016.1,25.6,69
2014-05-04T19:00,23.0,6.2,0.00,0.00,0.00,34,7.9,246,265.00,1016.4,25.2,97
2014-05-04T20:00,20.7,5.9,0.00,0.00,0.00,38,10.1,243,185.00,1017.7,20.2,99
2014-05-04T21:00,19.2,5.8,0.00,0.00,0.00,42,10.5,239,165.00,1018.6,17.6,100
2014-05-04T22:00,18.2,6.2,0.00,0.00,0.00,45,10.2,238,145.00,1019.8,14.4,100
2014-05-04T23:00,17.7,6.6,0.00,0.00,0.00,48,9.7,243,125.00,1019.7,13.0,100
2014-05-05T00:00,17.1,7.1,0.00,0.00,0.00,51,9.8,253,110.00,1019.7,12.2,100
2014-05-05T01:00,16.5,7.4,0.00,0.00,0.00,55,11.0,259,125.00,1019.1,13.0,100
2014-05-05T02:00,15.6,7.9,0.00,0.00,0.00,60,11.7,261,135.00,1018.5,13.7,100
2014-05-05T03:00,16.0,4.8,0.00,0.00,0.00,47,11.6,263,125.00,1018.1,19.1,100
2014-05-05T04:00,15.4,4.2,0.00,0.00,0.00,47,10.9,262,105.00,1017.7,18.7,100
2014-05-05T05:00,15.2,4.0,0.00,0.00,0.00,47,9.9,260,100.00,1017.9,18.0,96
2014-05-05T06:00,14.8,4.9,0.00,0.00,0.00,52,9.1,261,80.00,1018.5,15.8,96
2014-05-05T07:00,14.4,7.4,0.00,0.00,0.00,63,8.6,255,60.00,1019.1,12.2,95
2014-05-05T08:00,16.5,7.8,0.00,0.00,0.00,56,9.2,244,120.00,1019.2,15.5,97
2014-05-05T09:00,19.6,6.8,0.00,0.00,0.00,43,10.1,243,650.00,1019.5,19.1,99
2014-05-05T10:00,21.8,6.5,0.00,0.00,0.00,37,14.8,231,1490.00,1019.0,28.4,98
2014-05-05T11:00,23.0,7.2,0.00,0.00,0.00,36,15.9,219,1825.00,1018.6,34.2,99
2014-05-05T12:00,24.0,7.4,0.00,0.00,0.00,35,15.9,208,2150.00,1018.0,34.9,97
2014-05-05T13:00,24.5,7.9,0.00,0.00,0.00,35,14.4,202,2410.00,1016.7,35.3,94
2014-05-05T14:00,23.9,8.5,0.00,0.00,0.00,38,12.8,196,2375.00,1015.9,33.8,100
2014-05-05T15:00,23.8,8.5,0.00,0.00,0.00,38,13.0,194,2255.00,1015.0,28.4,100
2014-05-05T16:00,23.6,8.8,0.00,0.00,0.00,39,12.0,189,2125.00,1014.4,27.7,100
2014-05-05T17:00,23.5,9.1,0.00,0.00,0.00,40,11.9,183,2065.00,1014.0,25.9,100
2014-05-05T18:00,23.1,9.2,0.00,0.00,0.00,41,10.9,188,2150.00,1013.8,25.9,100
2014-05-05T19:00,22.1,9.6,0.00,0.00,0.00,45,4.7,203,490.00,1014.9,22.3,100
2014-05-05T20:00,21.1,10.4,0.00,0.00,0.00,50,3.4,252,45.00,1015.7,7.6,58
2014-05-05T21:00,20.0,12.6,0.00,0.00,0.00,62,5.2,304,35.00,1016.6,6.5,58
2014-05-05T22:00,20.0,10.4,0.00,0.00,0.00,54,6.0,303,35.00,1017.7,6.5,17
2014-05-05T23:00,19.1,10.4,0.00,0.00,0.00,57,6.1,310,35.00,1017.8,7.2,10
2014-05-06T00:00,17.6,10.6,0.00,0.00,0.00,64,5.5,302,35.00,1017.8,8.6,17
2014-05-06T01:00,16.5,10.7,0.00,0.00,0.00,69,6.6,299,25.00,1017.1,9.4,18
2014-05-06T02:00,15.8,10.4,0.00,0.00,0.00,71,5.5,302,20.00,1016.5,9.7,20
2014-05-06T03:00,16.1,9.4,0.00,0.00,0.00,64,3.8,319,15.00,1016.0,6.5,13
2014-05-06T04:00,15.4,9.6,0.00,0.00,0.00,68,2.8,40,15.00,1015.8,4.7,21
2014-05-06T05:00,13.9,10.0,0.00,0.00,0.00,77,3.3,96,15.00,1015.7,4.0,15
2014-05-06T06:00,13.8,10.1,0.00,0.00,0.00,79,2.3,309,10.00,1016.9,5.0,9
2014-05-06T07:00,14.8,10.1,0.00,0.00,0.00,73,2.3,72,15.00,1016.2,4.7,3
2014-05-06T08:00,16.8,12.1,0.00,0.00,0.00,74,2.9,360,70.00,1016.5,7.6,6
2014-05-06T09:00,19.5,10.1,0.00,0.00,0.00,55,4.7,9,370.00,1016.6,11.9,9
2014-05-06T10:00,21.2,10.1,0.00,0.00,0.00,49,4.9,17,800.00,1016.4,14.8,47
2014-05-06T11:00,22.5,10.2,0.00,0.00,0.00,46,3.1,45,1340.00,1015.8,15.5,23
2014-05-06T12:00,23.8,10.0,0.00,0.00,0.00,42,2.9,90,1660.00,1015.2,16.6,11
2014-05-06T13:00,24.6,9.7,0.00,0.00,0.00,39,3.1,126,2070.00,1013.8,16.9,85
2014-05-06T14:00,25.0,9.8,0.00,0.00,0.00,38,2.8,130,2105.00,1012.6,16.6,100
2014-05-06T15:00,25.2,9.4,0.00,0.00,0.00,37,2.2,90,2135.00,1011.7,15.8,100
2014-05-06T16:00,24.8,9.1,0.00,0.00,0.00,37,1.0,45,2110.00,1010.9,15.5,100
2014-05-06T17:00,24.4,8.8,0.00,0.00,0.00,37,1.4,360,2065.00,1010.5,13.3,100
2014-05-06T18:00,23.8,8.9,0.00,0.00,0.00,39,8.5,332,985.00,1011.1,16.2,100
2014-05-06T19:00,23.1,10.0,0.00,0.00,0.00,43,10.4,326,430.00,1012.3,16.9,94
2014-05-06T20:00,21.4,12.6,0.00,0.00,0.00,58,9.5,323,215.00,1012.4,14.4,92
2014-05-06T21:00,20.1,11.6,0.00,0.00,0.00,58,8.7,322,150.00,1012.9,13.0,81
2014-05-06T22:00,19.4,11.4,0.00,0.00,0.00,60,8.9,310,120.00,1013.6,12.2,97
2014-05-06T23:00,18.8,11.5,0.00,0.00,0.00,63,7.3,290,85.00,1013.8,13.0,98
2014-05-07T00:00,17.9,11.9,0.00,0.00,0.00,68,5.9,259,65.00,1013.6,13.0,91
2014-05-07T01:00,17.0,12.1,0.00,0.00,0.00,73,6.3,246,65.00,1013.3,9.7,84
2014-05-07T02:00,16.4,12.1,0.00,0.00,0.00,76,5.9,232,55.00,1012.8,9.7,80
2014-05-07T03:00,15.2,11.6,0.00,0.00,0.00,79,6.1,230,55.00,1012.3,9.0,88
2014-05-07T04:00,14.8,11.6,0.00,0.00,0.00,81,8.1,225,45.00,1011.9,8.6,90
2014-05-07T05:00,16.4,11.3,0.00,0.00,0.00,72,4.7,184,30.00,1011.9,9.0,97
2014-05-07T06:00,16.0,11.3,0.00,0.00,0.00,74,3.4,122,30.00,1012.4,4.3,90
2014-05-07T07:00,15.5,11.5,0.00,0.00,0.00,77,3.0,166,35.00,1013.2,4.3,43
2014-05-07T08:00,17.0,13.2,0.00,0.00,0.00,78,1.5,256,80.00,1014.0,8.3,44
2014-05-07T09:00,19.8,12.4,0.00,0.00,0.00,62,1.9,202,245.00,1013.5,10.1,99
2014-05-07T10:00,22.2,12.3,0.00,0.00,0.00,53,6.2,201,625.00,1013.6,15.1,100
2014-05-07T11:00,23.9,12.2,0.00,0.00,0.00,48,8.4,200,935.00,1012.9,19.4,100
2014-05-07T12:00,25.0,12.2,0.00,0.00,0.00,45,8.2,203,1160.00,1011.9,21.6,100
2014-05-07T13:00,25.7,12.2,0.00,0.00,0.00,43,8.2,195,1335.00,1010.6,23.4,100
2014-05-07T14:00,26.0,12.2,0.00,0.00,0.00,42,8.7,204,1480.00,1009.5,23.4,100
2014-05-07T15:00,27.2,12.2,0.00,0.00,0.00,40,9.3,196,1490.00,1007.8,23.8,98
2014-05-07T16:00,27.4,12.3,0.00,0.00,0.00,39,8.8,199,1550.00,1006.8,23.8,94
2014-05-07T17:00,27.2,12.4,0.00,0.00,0.00,40,8.3,198,1525.00,1006.1,22.3,97
2014-05-07T18:00,26.8,12.5,0.00,0.00,0.00,41,7.3,169,1465.00,1005.8,20.5,100
2014-05-07T19:00,25.7,13.1,0.00,0.00,0.00,46,5.4,172,215.00,1006.4,18.0,100
2014-05-07T20:00,23.5,13.4,0.00,0.00,0.00,53,7.8,193,80.00,1006.6,11.5,98
2014-05-07T21:00,21.8,13.6,0.00,0.00,0.00,60,6.6,202,75.00,1007.2,13.3,100
2014-05-07T22:00,20.8,13.9,0.00,0.00,0.00,65,6.0,213,60.00,1007.7,13.7,99
2014-05-07T23:00,19.5,14.6,0.00,0.00,0.00,74,6.7,234,45.00,1008.0,10.8,99
2014-05-08T00:00,19.5,14.6,0.00,0.00,0.00,73,6.1,242,30.00,1008.1,9.4,99
2014-05-08T01:00,19.9,14.3,0.00,0.00,0.00,70,4.7,266,25.00,1007.7,5.8,100
2014-05-08T02:00,19.5,14.4,0.00,0.00,0.00,72,3.3,264,15.00,1007.0,4.0,100
2014-05-08T03:00,19.9,14.3,0.00,0.00,0.00,70,1.1,162,10.00,1006.4,4.3,100
2014-05-08T04:00,18.6,14.6,0.00,0.00,0.00,77,2.3,108,15.00,1006.3,2.5,100
2014-05-08T05:00,17.4,14.7,0.00,0.00,0.00,84,5.4,90,25.00,1006.1,6.5,100
2014-05-08T06:00,17.0,14.9,0.00,0.00,0.00,87,5.8,94,50.00,1006.9,6.5,100
2014-05-08T07:00,17.3,15.1,0.00,0.00,0.00,87,6.9,81,75.00,1007.0,7.9,100
2014-05-08T08:00,19.7,15.4,0.20,0.20,0.00,76,4.1,45,120.00,1007.5,11.5,100
2014-05-08T09:00,20.2,15.1,0.00,0.00,0.00,72,2.3,51,265.00,1008.3,10.8,100
2014-05-08T10:00,20.8,14.9,0.10,0.10,0.00,69,2.5,82,535.00,1008.2,10.1,100
2014-05-08T11:00,21.4,14.9,0.10,0.10,0.00,67,3.1,111,675.00,1008.3,11.5,100
2014-05-08T12:00,22.1,15.2,0.00,0.00,0.00,65,3.1,126,830.00,1007.7,12.6,100
2014-05-08T13:00,22.3,15.4,0.10,0.10,0.00,65,4.4,145,825.00,1007.0,12.2,100
2014-05-08T14:00,22.4,15.6,0.00,0.00,0.00,66,5.4,172,875.00,1006.1,13.3,100
2014-05-08T15:00,22.9,15.2,0.00,0.00,0.00,62,6.5,177,1030.00,1004.9,18.4,100
2014-05-08T16:00,23.9,15.1,0.10,0.10,0.00,58,6.1,183,1180.00,1003.8,20.5,100
2014-05-08T17:00,24.1,14.6,0.00,0.00,0.00,55,5.9,191,1345.00,1003.4,19.4,98
2014-05-08T18:00,23.5,14.4,0.00,0.00,0.00,57,5.2,168,615.00,1004.1,17.3,100
2014-05-08T19:00,22.5,14.8,0.00,0.00,0.00,62,6.8,162,445.00,1004.9,13.3,100
2014-05-08T20:00,21.5,15.2,0.00,0.00,0.00,68,5.0,201,300.00,1005.0,13.7,100
2014-05-08T21:00,20.3,15.5,0.00,0.00,0.00,74,7.3,213,265.00,1005.1,15.1,100
2014-05-08T22:00,19.6,15.7,0.00,0.00,0.00,78,7.9,210,255.00,1005.8,15.8,97
2014-05-08T23:00,18.7,15.8,0.00,0.00,0.00,83,6.6,221,180.00,1005.8,15.1,99
2014-05-09T00:00,17.9,15.8,0.00,0.00,0.00,88,5.4,217,120.00,1005.3,12.2,99
2014-05-09T01:00,17.2,15.8,0.00,0.00,0.00,91,5.5,203,95.00,1005.0,12.2,88
2014-05-09T02:00,16.4,15.6,0.00,0.00,0.00,95,5.9,194,75.00,1003.8,11.5,87
2014-05-09T03:00,15.8,15.1,0.00,0.00,0.00,96,5.2,192,65.00,1003.2,10.8,93
2014-05-09T04:00,15.7,15.1,0.00,0.00,0.00,97,4.3,175,60.00,1002.7,9.7,98
2014-05-09T05:00,15.6,15.1,0.00,0.00,0.00,97,4.0,170,60.00,1002.6,8.6,47
2014-05-09T06:00,15.1,14.8,0.00,0.00,0.00,98,3.3,186,40.00,1003.3,7.6,100
2014-05-09T07:00,15.7,15.2,0.00,0.00,0.00,97,3.6,174,60.00,1003.4,7.6,100
2014-05-09T08:00,17.5,15.8,0.00,0.00,0.00,89,3.0,256,120.00,1003.5,9.4,97
2014-05-09T09:00,19.0,15.6,0.00,0.00,0.00,81,3.6,270,290.00,1004.3,11.9,100
2014-05-09T10:00,20.9,15.4,0.00,0.00,0.00,71,3.0,284,395.00,1004.3,13.7,94
2014-05-09T11:00,22.2,14.8,0.00,0.00,0.00,63,2.3,321,550.00,1003.8,16.2,93
2014-05-09T12:00,23.2,14.6,0.00,0.00,0.00,58,3.7,11,815.00,1003.6,19.4,87
2014-05-09T13:00,24.3,14.8,0.00,0.00,0.00,55,7.1,45,1075.00,1002.9,23.4,88
2014-05-09T14:00,24.8,14.9,0.00,0.00,0.00,54,8.7,52,1200.00,1001.8,25.6,100
2014-05-09T15:00,23.8,14.7,0.00,0.00,0.00,57,10.0,52,1205.00,1001.3,23.0,100
2014-05-09T16:00,23.6,14.8,0.00,0.00,0.00,58,11.5,51,1180.00,1000.8,25.6,100
2014-05-09T17:00,23.3,15.1,0.00,0.00,0.00,60,11.5,49,1115.00,1001.0,27.4,100
2014-05-09T18:00,22.8,15.2,0.00,0.00,0.00,62,7.7,41,385.00,1001.5,28.1,100
2014-05-09T19:00,22.1,15.4,0.00,0.00,0.00,66,7.7,41,370.00,1001.7,26.3,100
2014-05-09T20:00,21.2,15.6,0.00,0.00,0.00,70,7.9,24,295.00,1002.0,22.3,95
2014-05-09T21:00,20.4,15.7,0.00,0.00,0.00,74,6.5,6,240.00,1003.0,18.0,100
2014-05-09T22:00,19.8,16.0,0.40,0.40,0.00,79,7.2,6,330.00,1003.8,20.9,100
2014-05-09T23:00,18.9,16.6,2.20,2.20,0.00,87,9.3,16,610.00,1004.2,20.9,100
2014-05-10T00:00,18.5,16.3,1.50,1.50,0.00,87,10.0,30,650.00,1004.5,18.0,100
2014-05-10T01:00,17.9,15.6,1.40,1.40,0.00,87,8.9,40,530.00,1004.4,16.6,100
2014-05-10T02:00,17.2,15.1,0.90,0.90,0.00,87,6.9,51,365.00,1003.9,14.0,100
2014-05-10T03:00,16.4,14.6,0.40,0.40,0.00,89,4.8,77,245.00,1003.4,11.9,100
2014-05-10T04:00,16.0,14.6,0.20,0.20,0.00,91,3.1,111,135.00,1003.1,9.0,99
2014-05-10T05:00,15.9,14.8,0.00,0.00,0.00,93,2.6,146,90.00,1003.1,4.7,49
2014-05-10T06:00,15.9,14.1,0.00,0.00,0.00,89,1.1,180,30.00,1003.4,5.4,100
2014-05-10T07:00,15.7,14.8,0.00,0.00,0.00,94,1.8,143,65.00,1003.6,6.5,76
2014-05-10T08:00,16.9,13.9,0.00,0.00,0.00,82,2.9,263,155.00,1004.6,9.4,70
2014-05-10T09:00,18.7,14.1,0.00,0.00,0.00,74,3.6,233,290.00,1005.5,15.5,74
2014-05-10T10:00,20.1,14.2,0.00,0.00,0.00,69,3.9,214,495.00,1005.4,17.3,81
2014-05-10T11:00,21.9,14.4,0.00,0.00,0.00,62,4.1,232,765.00,1005.3,18.4,73
2014-05-10T12:00,23.2,14.1,0.00,0.00,0.00,57,0.8,297,1010.00,1004.7,18.0,72
2014-05-10T13:00,24.2,13.7,0.00,0.00,0.00,52,4.3,42,1280.00,1004.7,15.8,81
2014-05-10T14:00,25.4,13.1,0.00,0.00,0.00,46,6.1,40,1465.00,1004.2,20.5,91
2014-05-10T15:00,24.4,12.4,0.00,0.00,0.00,47,8.9,27,1490.00,1004.0,20.9,93
2014-05-10T16:00,24.3,12.1,0.00,0.00,0.00,47,10.1,4,1470.00,1003.9,22.7,97
2014-05-10T17:00,23.8,12.4,0.00,0.00,0.00,49,10.8,358,1080.00,1004.4,22.7,95
2014-05-10T18:00,23.4,12.8,0.00,0.00,0.00,51,8.6,327,810.00,1004.1,23.4,100
2014-05-10T19:00,22.4,13.4,0.00,0.00,0.00,57,8.4,329,385.00,1006.2,23.8,100
2014-05-10T20:00,21.2,13.6,0.00,0.00,0.00,62,11.4,325,270.00,1007.4,23.4,100
2014-05-10T21:00,20.5,13.6,0.00,0.00,0.00,64,12.0,319,230.00,1009.1,23.4,100
2014-05-10T22:00,20.1,13.3,0.00,0.00,0.00,65,13.2,315,215.00,1010.8,23.0,100
2014-05-10T23:00,19.7,13.1,0.00,0.00,0.00,66,9.9,314,165.00,1011.8,21.2,100
2014-05-11T00:00,19.2,13.2,0.00,0.00,0.00,68,7.4,299,120.00,1012.7,17.3,100
2014-05-11T01:00,18.5,13.4,0.00,0.00,0.00,72,5.4,278,95.00,1013.0,10.8,98
2014-05-11T02:00,17.5,13.8,0.00,0.00,0.00,79,7.3,259,105.00,1012.7,7.6,75
2014-05-11T03:00,17.1,13.5,0.00,0.00,0.00,79,6.9,261,110.00,1012.6,13.0,58
2014-05-11T04:00,16.5,13.4,0.00,0.00,0.00,81,5.4,270,80.00,1012.3,11.9,93
2014-05-11T05:00,15.9,13.2,0.00,0.00,0.00,85,6.5,270,55.00,1012.5,8.6,99
2014-05-11T06:00,15.4,13.2,0.00,0.00,0.00,86,6.1,298,45.00,1013.1,7.9,100
2014-05-11T07:00,16.0,13.6,0.00,0.00,0.00,86,1.9,338,15.00,1012.9,8.3,100
2014-05-11T08:00,18.1,13.9,0.00,0.00,0.00,76,2.4,207,120.00,1013.4,12.2,100
2014-05-11T09:00,20.5,13.9,0.00,0.00,0.00,66,5.6,220,380.00,1013.8,17.3,100
2014-05-11T10:00,22.3,13.3,0.00,0.00,0.00,57,10.3,216,985.00,1014.0,23.0,100
2014-05-11T11:00,23.9,11.1,0.00,0.00,0.00,44,16.1,214,1240.00,1013.2,30.2,100
2014-05-11T12:00,25.0,9.7,0.00,0.00,0.00,38,17.0,212,1420.00,1012.3,32.4,100
2014-05-11T13:00,25.9,8.9,0.00,0.00,0.00,34,16.7,205,1555.00,1011.3,33.5,100
2014-05-11T14:00,26.3,8.6,0.00,0.00,0.00,33,16.1,200,1645.00,1010.1,33.8,100
2014-05-11T15:00,26.0,8.6,0.00,0.00,0.00,33,15.0,197,1695.00,1009.0,33.5,100
2014-05-11T16:00,26.0,8.4,0.00,0.00,0.00,33,13.2,197,1710.00,1007.9,31.3,95
2014-05-11T17:00,25.8,8.3,0.00,0.00,0.00,33,11.3,202,1670.00,1007.4,28.4,98
2014-05-11T18:00,25.1,8.4,0.00,0.00,0.00,34,7.2,198,1755.00,1007.2,24.1,99
2014-05-11T19:00,24.1,9.4,0.00,0.00,0.00,39,3.5,204,1415.00,1007.3,16.9,99
2014-05-11T20:00,22.5,10.6,0.00,0.00,0.00,47,3.1,249,45.00,1007.7,7.6,100
2014-05-11T21:00,20.8,11.2,0.00,0.00,0.00,54,3.6,270,30.00,1007.9,7.2,100
2014-05-11T22:00,19.5,10.7,0.00,0.00,0.00,57,6.5,267,40.00,1009.0,10.1,100
2014-05-11T23:00,18.8,11.3,0.00,0.00,0.00,62,6.8,270,45.00,1009.6,9.7,99
2014-05-12T00:00,18.0,11.9,0.00,0.00,0.00,67,6.7,234,40.00,1009.5,9.0,54
2014-05-12T01:00,17.4,12.1,0.00,0.00,0.00,72,6.0,163,30.00,1009.5,8.6,56
2014-05-12T02:00,16.4,12.5,0.00,0.00,0.00,78,6.2,201,25.00,1009.1,9.0,74
2014-05-12T03:00,18.2,12.1,0.00,0.00,0.00,67,5.0,210,20.00,1008.6,6.8,39
2014-05-12T04:00,18.2,12.1,0.00,0.00,0.00,68,6.2,277,30.00,1008.2,6.5,57
2014-05-12T05:00,17.9,12.1,0.00,0.00,0.00,69,4.8,312,35.00,1008.3,7.9,64
2014-05-12T06:00,17.4,12.4,0.00,0.00,0.00,72,4.3,336,35.00,1008.4,7.9,90
2014-05-12T07:00,17.2,13.0,0.00,0.00,0.00,76,6.2,7,50.00,1008.9,6.8,76
2014-05-12T08:00,18.6,13.9,0.00,0.00,0.00,74,4.8,13,125.00,1009.1,9.4,13
2014-05-12T09:00,21.1,11.4,0.00,0.00,0.00,54,3.2,27,415.00,1009.2,12.2,9
2014-05-12T10:00,22.6,11.1,0.00,0.00,0.00,48,2.3,72,1115.00,1009.1,14.4,11
2014-05-12T11:00,23.9,10.8,0.00,0.00,0.00,44,1.8,79,1445.00,1008.6,14.8,23
2014-05-12T12:00,24.8,10.8,0.00,0.00,0.00,41,2.8,50,1625.00,1007.4,15.5,30
2014-05-12T13:00,25.8,10.9,0.00,0.00,0.00,39,4.1,38,1800.00,1006.4,16.9,72
2014-05-12T14:00,26.7,11.0,0.00,0.00,0.00,37,5.0,30,1930.00,1004.8,17.6,88
